tweet_id,timestamp,rating_numerator,rating_denominator,name,dog_stage,favorite_count,retweet_count,jpg_url,img_num,breed
821813639212650496,2017-01-18 20:16:54,10,10,Hercules,,0,3839,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,1,Saint_Bernard
821765923262631936,2017-01-18 17:07:18,10,10,Duchess,doggo,9317,1899,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,1,golden_retriever
821522889702862852,2017-01-18 01:01:34,10,10,Harlso,,8871,2030,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,1,Doberman
821407182352777218,2017-01-17 17:21:47,10,10,Sundance,doggo,13075,5053,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,1,Irish_setter
821149554670182400,2017-01-17 00:18:04,10,10,Luca,,9718,2320,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,1,German_shepherd
821044531881721856,2017-01-16 17:20:45,10,10,Flash,,14021,2636,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,1,Old_English_sheepdog
820749716845686786,2017-01-15 21:49:15,10,10,Sunny,,34984,11525,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,2,golden_retriever
820446719150292993,2017-01-15 01:45:15,10,10,Peaches,,0,2980,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,3,golden_retriever
819952236453363712,2017-01-13 17:00:21,10,10,Oliver,puppo,5927,1369,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,1,American_Staffordshire_terrier
819588359383371776,2017-01-12 16:54:26,10,10,Jazzy,,10606,2271,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,1,Cardigan
819347104292290561,2017-01-12 00:55:47,10,10,Anna,,8008,1383,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,3,Rottweiler
819227688460238848,2017-01-11 17:01:16,10,10,Finn,,25652,7733,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,1,Border_terrier
819015337530290176,2017-01-11 02:57:27,10,10,Bo,doggo,0,42228,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,1,standard_poodle
819004803107983360,2017-01-11 02:15:36,10,10,Bo,doggo,95450,42228,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,1,standard_poodle
818614493328580609,2017-01-10 00:24:38,10,10,Bear,,10971,2982,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,4,Chihuahua
818588835076603904,2017-01-09 22:42:41,10,10,Chelsea,pupper,0,7126,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,1,Norwegian_elkhound
818259473185828864,2017-01-09 00:53:55,10,10,Florence,,12197,2621,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,1,miniature_schnauzer
818145370475810820,2017-01-08 17:20:31,10,10,Autumn,,13671,3014,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,1,golden_retriever
817827839487737858,2017-01-07 20:18:46,10,10,Buddy,,57622,31314,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,1,cocker_spaniel
817777686764523521,2017-01-07 16:59:28,10,10,Dido,"doggo,pupper",11901,3084,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,1,curly-coated_retriever
817536400337801217,2017-01-07 01:00:41,10,10,Eugene,,13105,3505,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,2,pug
817415592588222464,2017-01-06 17:00:38,10,10,Strudel,,6267,1131,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,1,Doberman
817171292965273600,2017-01-06 00:49:53,10,10,Tebow,,9690,2326,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,1,golden_retriever
817056546584727552,2017-01-05 17:13:55,10,10,Chloe,,9517,1927,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,1,kelpie
816816676327063552,2017-01-05 01:20:46,10,10,Timber,,11071,2361,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,1,malamute
816697700272001025,2017-01-04 17:27:59,10,10,Binky,,10905,2545,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,1,Chihuahua
816336735214911488,2017-01-03 17:33:39,10,10,Dudley,,9564,2269,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,1,Labrador_retriever
816091915477250048,2017-01-03 01:20:49,10,10,Comet,,9927,2500,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,3,Pomeranian
816014286006976512,2017-01-02 20:12:21,10,10,Larry,,0,6154,https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg,1,English_setter
815990720817401858,2017-01-02 18:38:42,10,10,Jack,,5545,1207,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,1,Chihuahua
815736392542261248,2017-01-02 01:48:06,10,10,Akumi,,10937,2625,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,3,Border_collie
815639385530101762,2017-01-01 19:22:38,10,10,Titan,,9161,1918,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,1,German_shepherd
814986499976527872,2016-12-31 00:08:17,10,10,Cooper,pupper,8485,1505,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,1,dalmatian
814638523311648768,2016-12-30 01:05:33,10,10,Olivia,,12511,3130,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,2,golden_retriever
814530161257443328,2016-12-29 17:54:58,10,10,Alf,,9629,2156,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,1,miniature_poodle
814153002265309185,2016-12-28 16:56:16,10,10,Oshie,,32000,10080,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,1,golden_retriever
813944609378369540,2016-12-28 03:08:11,10,10,Bruce,,0,3732,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,1,Labrador_retriever
813910438903693312,2016-12-28 00:52:25,10,10,Chubbs,doggo,10342,2194,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,1,Siberian_husky
813812741911748608,2016-12-27 18:24:12,10,10,Gary,,40402,16267,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,1,French_bulldog
813800681631023104,2016-12-27 17:36:16,10,10,Sky,,9300,2060,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,1,malamute
813217897535406080,2016-12-26 03:00:3,10,10,Atlas,,20783,8476,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,1,Samoyed
813096984823349248,2016-12-25 19:00:02,10,10,Rocky,doggo,11694,4207,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,1,Great_Dane
813081950185472002,2016-12-25 18:00:17,10,10,Baron,,10989,3220,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,2,Doberman
813066809284972545,2016-12-25 17:00:08,10,10,Tyr,,8865,2276,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,1,toy_terrier
813051746834595840,2016-12-25 16:00:16,10,10,Bauer,,23337,8503,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,1,golden_retriever
812781120811126785,2016-12-24 22:04:54,10,10,Swagger,,8380,2191,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,1,bull_mastiff
812709060537683968,2016-12-24 17:18:34,10,10,Brandi,,7373,1665,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,1,Irish_setter
812372279581671427,2016-12-23 19:00:19,10,10,Moe,,15224,4252,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,2,golden_retriever
811744202451197953,2016-12-22 01:24:33,10,10,Halo,,8429,1884,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,1,Pekinese
811627233043480576,2016-12-21 17:39:46,10,10,Augie,,14265,3650,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,1,beagle
811386762094317568,2016-12-21 01:44:13,10,10,Craig,pupper,23302,7444,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,1,Pembroke
810984652412424192,2016-12-19 23:06:23,10,10,Sam,,5927,1655,https://pbs.twimg.com/media/C0EyPZbXAAAceSc.jpg,1,golden_retriever
810896069567610880,2016-12-19 17:14:23,10,10,Hunter,,10093,2090,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,1,flat-coated_retriever
810657578271330305,2016-12-19 01:26:42,10,10,Pavlov,,12192,3057,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,1,malamute
810284430598270976,2016-12-18 00:43:57,10,10,Phil,,39640,13369,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,1,malamute
810254108431155201,2016-12-17 22:43:27,10,10,Gus,,16380,3901,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,1,Staffordshire_bullterrier
809808892968534016,2016-12-16 17:14:2,10,10,Maximus,,0,5711,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1,Labrador_retriever
809220051211603969,2016-12-15 02:14:29,10,10,Kyro,,22246,6554,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,1,Pomeranian
809084759137812480,2016-12-14 17:16:53,10,10,Wallace,,14685,4046,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,1,vizsla
808838249661788160,2016-12-14 00:57:2,10,10,Ito,,11271,3536,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,1,Rottweiler
808501579447930884,2016-12-13 02:39:32,10,10,Koda,,12595,3007,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,2,Airedale
808134635716833280,2016-12-12 02:21:26,10,10,Milo,,0,6961,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,1,cocker_spaniel
808001312164028416,2016-12-11 17:31:39,10,10,Cooper,,14015,4098,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,1,Labrador_retriever
807621403335917568,2016-12-10 16:22:02,10,10,Ollie,pupper,16236,4288,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,3,golden_retriever
807106840509214720,2016-12-09 06:17:2,10,10,Stephan,,107015,56625,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,1,Chihuahua
807010152071229440,2016-12-08 23:53:08,10,10,Lennon,,14514,4418,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,1,golden_retriever
806542213899489280,2016-12-07 16:53:43,10,10,Waffles,,11363,2752,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,1,vizsla
806242860592926720,2016-12-06 21:04:11,10,10,Dave,,0,13616,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,2,Cardigan
806219024703037440,2016-12-06 19:29:28,10,10,incredibly,,7145,1388,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,1,chow
805932879469572096,2016-12-06 00:32:26,10,10,Major,,9178,2209,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,1,Norwegian_elkhound
805826884734976000,2016-12-05 17:31:15,10,10,Duke,,7335,2132,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,1,Siberian_husky
805520635690676224,2016-12-04 21:14:2,10,10,Zeke,,6368,1905,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,1,malinois
805207613751304193,2016-12-04 00:30:29,10,10,Shooter,,8680,1972,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,1,Pembroke
804738756058218496,2016-12-02 17:27:25,10,10,Django,,15326,4480,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,1,Tibetan_mastiff
803773340896923648,2016-11-30 01:31:12,10,10,Diogi,puppo,11203,3220,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,2,miniature_pinscher
803276597545603072,2016-11-28 16:37:19,10,10,Winston,,11207,2887,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,1,Pembroke
802952499103731712,2016-11-27 19:09:28,10,10,Marley,,10085,2336,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,1,chow
802572683846291456,2016-11-26 18:00:13,10,10,Winnie,,9959,2926,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,1,golden_retriever
802239329049477120,2016-11-25 19:55:35,10,10,Loki,puppo,10132,3040,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,2,Eskimo_dog
801958328846974976,2016-11-25 01:18:59,10,10,Ronnie,,8608,1992,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,1,Staffordshire_bullterrier
801538201127157760,2016-11-23 21:29:33,10,10,Wallace,,9141,2391,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,1,Pembroke
801167903437357056,2016-11-22 20:58:07,10,10,Milo,,27386,6961,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,1,cocker_spaniel
801115127852503040,2016-11-22 17:28:25,10,10,Bones,"doggo,pupper",8992,2429,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,1,dalmatian
800751577355128832,2016-11-21 17:23:47,10,10,Mauve,,11701,3214,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,2,cocker_spaniel
800513324630806528,2016-11-21 01:37:04,10,10,Chef,,14685,3495,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,1,Pembroke
800388270626521089,2016-11-20 17:20:08,10,10,Doc,floofer,12456,3265,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,2,golden_retriever
800141422401830912,2016-11-20 00:59:15,10,10,Peaches,,17092,2980,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,3,golden_retriever
799774291445383169,2016-11-19 00:40:24,10,10,Tucker,,0,5488,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,1,chow
799757965289017345,2016-11-18 23:35:32,10,10,Sobe,doggo,9390,2506,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,1,Border_collie
799422933579902976,2016-11-18 01:24:14,10,10,Longfellow,,8965,2213,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,1,miniature_pinscher
799297110730567681,2016-11-17 17:04:16,10,10,Jeffrey,,11065,3227,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,1,malamute
799063482566066176,2016-11-17 01:35:54,10,10,Mister,,9058,2863,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,2,Norfolk_terrier
798933969379225600,2016-11-16 17:01:16,10,10,Iroh,,14712,5203,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,1,Siberian_husky
798925684722855936,2016-11-16 16:28:21,10,10,Shadow,,8246,1663,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,1,West_Highland_white_terrier
798644042770751489,2016-11-15 21:49:12,10,10,Paull,,0,2153,https://pbs.twimg.com/media/CU3mITUWIAAfyQS.jpg,1,English_springer
798340744599797760,2016-11-15 01:44:,10,10,Davey,,0,3924,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,1,papillon
798209839306514432,2016-11-14 17:03:5,10,10,Cooper,,11548,2954,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,1,Pekinese
797545162159308800,2016-11-12 21:02:38,10,10,Cassie,,16198,5656,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,1,Pembroke
797236660651966464,2016-11-12 00:36:46,10,10,Pancake,,22328,7726,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,2,collie
796865951799083009,2016-11-11 00:03:42,10,10,Tyr,,8564,2198,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,1,Cardigan
796759840936919040,2016-11-10 17:02:03,10,10,Romeo,,13256,3562,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,1,American_Staffordshire_terrier
794983741416415232,2016-11-05 19:24:28,10,10,Rizzy,,0,3942,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,3,schipperke
794332329137291264,2016-11-04 00:15:59,10,10,Nimbus,,10686,3088,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,1,Samoyed
793962221541933056,2016-11-02 23:45:19,10,10,Maximus,,18910,5711,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1,Labrador_retriever
793845145112371200,2016-11-02 16:00:06,10,10,Clark,,10295,2187,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,1,Old_English_sheepdog
793601777308463104,2016-11-01 23:53:02,10,10,Dobby,,8926,1908,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,1,miniature_pinscher
793500921481273345,2016-11-01 17:12:16,10,10,Fiona,,11953,2786,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,2,golden_retriever
793271401113350145,2016-11-01 02:00:14,10,10,Dave,,9677,2763,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,1,Siberian_husky
793241302385262592,2016-11-01 00:00:38,10,10,Tucker,,11780,3812,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,1,golden_retriever
793226087023144960,2016-10-31 23:00:11,10,10,Juno,,11001,3338,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,1,wire-haired_fox_terrier
793195938047070209,2016-10-31 21:00:23,10,10,Lily,puppo,17063,6547,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,2,Labrador_retriever
793180763617361921,2016-10-31 20:00:05,10,10,Newt,,7740,2310,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,1,Lakeland_terrier
793150605191548928,2016-10-31 18:00:14,10,10,Nida,,6909,1984,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,1,Italian_greyhound
793120401413079041,2016-10-31 16:00:13,10,10,Robin,,14202,4551,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,1,Labrador_retriever
792773781206999040,2016-10-30 17:02:53,10,10,Monster,,8209,1963,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,1,Yorkshire_terrier
792394556390137856,2016-10-29 15:55:58,10,10,BeBe,,15128,4998,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,2,cocker_spaniel
791406955684368384,2016-10-26 22:31:36,10,10,Levi,,14670,4797,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,4,Pembroke
791312159183634433,2016-10-26 16:14:55,10,10,Mabel,,9841,2963,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,4,miniature_pinscher
790987426131050500,2016-10-25 18:44:32,10,10,Misty,,11089,2483,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,1,cocker_spaniel
790698755171364864,2016-10-24 23:37:28,10,10,Mosby,,9158,2203,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,1,Bernese_mountain_dog
790337589677002753,2016-10-23 23:42:19,10,10,Maggie,,8740,2167,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,1,Pembroke
790277117346975746,2016-10-23 19:42:02,10,10,Bruce,,14081,3732,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,1,Labrador_retriever
789599242079838210,2016-10-21 22:48:24,10,10,Brownie,,7620,2279,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,2,Chesapeake_Bay_retriever
789530877013393408,2016-10-21 18:16:44,10,10,Rizzy,,13188,3942,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,3,schipperke
789268448748703744,2016-10-21 00:53:56,10,10,Stella,,10196,3014,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,1,malamute
789137962068021249,2016-10-20 16:15:26,10,10,Bo,,10875,3244,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,2,Chihuahua
788412144018661376,2016-10-18 16:11:17,10,10,Dexter,,16060,5990,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,1,golden_retriever
788150585577050112,2016-10-17 22:51:57,10,10,Leo,,6865,1510,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,3,chow
788070120937619456,2016-10-17 17:32:13,10,10,Bo,,0,3952,https://pbs.twimg.com/media/Co-hmcYXYAASkiG.jpg,1,golden_retriever
787810552592695296,2016-10-17 00:20:47,10,10,Frank,,9717,3540,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,2,pug
787717603741622272,2016-10-16 18:11:26,10,10,Tonks,puppo,11416,3240,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,3,German_shepherd
787397959788929025,2016-10-15 21:01:17,10,10,Moose,,12120,3300,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,1,Chihuahua
786963064373534720,2016-10-14 16:13:1,10,10,Rory,,29725,9327,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,1,golden_retriever
786595970293370880,2016-10-13 15:54:28,10,10,Dale,,10497,3601,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,1,Pembroke
786363235746385920,2016-10-13 00:29:39,10,10,Rizzo,doggo,12189,4072,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,1,golden_retriever
786233965241827333,2016-10-12 15:55:59,10,10,Mattie,,17178,5571,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,1,Labrador_retriever
786036967502913536,2016-10-12 02:53:11,10,10,Scout,,0,8237,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,1,golden_retriever
785872687017132033,2016-10-11 16:00:24,10,10,Rusty,,7489,2130,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,1,Great_Pyrenees
785533386513321988,2016-10-10 17:32:08,10,10,Dallas,,10183,2334,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,2,miniature_pinscher
784517518371221505,2016-10-07 22:15:26,10,10,Frankie,,10039,2970,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,2,malamute
784431430411685888,2016-10-07 16:33:21,10,10,Stormy,,6329,1491,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,1,miniature_poodle
783821107061198850,2016-10-06 00:08:09,10,10,Mairi,,8209,2269,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,1,Lakeland_terrier
783695101801398276,2016-10-05 15:47:27,10,10,Loomis,,11650,3737,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,3,chow
783466772167098368,2016-10-05 00:40:09,10,10,Finn,,9468,2608,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,1,Chihuahua
783391753726550016,2016-10-04 19:42:03,10,10,Godi,,18908,6441,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,4,Norwegian_elkhound
783347506784731136,2016-10-04 16:46:14,10,10,Kenny,,0,6533,https://pbs.twimg.com/media/CVuQ2LeUsAAIe3s.jpg,1,Cardigan
783334639985389568,2016-10-04 15:55:06,10,10,Dave,,32651,13616,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,2,Cardigan
783085703974514689,2016-10-03 23:25:55,10,10,Earl,,9112,2565,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,1,Chesapeake_Bay_retriever
782747134529531904,2016-10-03 01:00:34,10,10,Deacon,doggo,8310,1604,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,1,golden_retriever
782598640137187329,2016-10-02 15:10:3,10,10,Timmy,,8694,2184,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,1,malamute
782305867769217024,2016-10-01 19:47:08,10,10,Sampson,doggo,18630,6470,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,1,briard
782021823840026624,2016-10-01 00:58:26,10,10,Harper,,0,7236,https://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg,1,golden_retriever
780858289093574656,2016-09-27 19:54:58,10,10,Dash,,8033,2328,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,1,Chesapeake_Bay_retriever
780800785462489090,2016-09-27 16:06:28,10,10,Koda,,6141,1505,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,2,Siberian_husky
780601303617732608,2016-09-27 02:53:48,10,10,Hercules,,13525,3839,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,1,Saint_Bernard
780496263422808064,2016-09-26 19:56:24,10,10,Bell,,0,4319,https://pbs.twimg.com/media/Ck2d7tJWUAEPTL3.jpg,1,pug
780459368902959104,2016-09-26 17:29:48,10,10,Bear,,5892,1224,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,1,Great_Dane
779834332596887552,2016-09-25 00:06:08,10,10,Scout,,21252,8237,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,1,golden_retriever
779123168116150273,2016-09-23 01:00:13,10,10,Reggie,,13206,4207,https://pbs.twimg.com/media/CtAAYizW8AAWzBZ.jpg,1,toy_poodle
778990705243029504,2016-09-22 16:13:51,10,10,Jay,,22342,8437,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,2,cocker_spaniel
778748913645780993,2016-09-22 00:13:04,10,10,Mya,,7717,1562,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,1,Staffordshire_bullterrier
778650543019483137,2016-09-21 17:42:1,10,10,Strider,,6430,1729,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,1,German_shepherd
778624900596654080,2016-09-21 16:00:17,10,10,Penny,,5177,1176,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,2,Airedale
778383385161035776,2016-09-21 00:00:35,10,10,Nala,,6515,1271,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,1,collie
778027034220126208,2016-09-20 00:24:34,10,10,Sophie,pupper,7320,1885,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,1,clumber
777885040357281792,2016-09-19 15:00:2,3,10,Wesley,,7078,1893,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,1,Afghan_hound
777621514455814149,2016-09-18 21:33:11,10,10,Derek,,9742,2910,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg,1,chow
776813020089548800,2016-09-16 16:00:31,10,10,Solomon,,5444,1405,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,1,toy_poodle
776201521193218049,2016-09-14 23:30:38,10,10,O,,10681,2919,https://pbs.twimg.com/media/CsWfKadWEAAtmlS.jpg,1,Rottweiler
775364825476165632,2016-09-12 16:05:54,10,10,Finley,doggo,8295,3472,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,3,beagle
775085132600442880,2016-09-11 21:34:3,10,10,Tucker,,17281,5488,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,1,chow
774757898236878852,2016-09-10 23:54:11,10,10,Finley,,9462,2035,https://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg,1,toy_poodle
774639387460112384,2016-09-10 16:03:16,10,10,Sprinkles,,7508,2013,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,1,Walker_hound
773922284943896577,2016-09-08 16:33:46,10,10,Heinrich,,7110,1999,https://pbs.twimg.com/media/Cr2GNdlW8AAbojw.jpg,1,Pomeranian
